id,activity_id,project_id,date,reported_progress,daily_increment,image_uploaded,weather_event,crew_size,notes,has_issue_logged
upd_001500,act_008_03,proj_008,2024-02-17,24.7,6.2,True,False,16,Rework required on small section.,False
upd_001501,act_008_03,proj_008,2024-02-18,28.4,3.68,True,False,22,Good progress — crew at full strength.,False
upd_001502,act_008_03,proj_008,2024-02-19,31.8,3.42,False,False,18,Good progress — crew at full strength.,False
upd_001503,act_008_03,proj_008,2024-02-20,35.1,3.29,True,False,12,Minor delays due to material delivery.,True
upd_001504,act_008_03,proj_008,2024-02-21,41.3,6.23,True,False,12,Productivity affected by heat; hydration breaks added.,False
upd_001505,act_008_03,proj_008,2024-02-22,47.2,5.92,False,False,12,Safety toolbox talk held; no incidents.,False
upd_001506,act_008_03,proj_008,2024-02-23,53.1,5.94,True,False,17,Equipment breakdown caused 2-hour downtime.,False
upd_001507,act_008_03,proj_008,2024-02-24,59.1,6.04,True,False,8,Client walkthrough conducted.,False
upd_001508,act_008_03,proj_008,2024-02-25,67.9,8.82,False,False,5,Weather caused brief stoppage.,False
upd_001509,act_008_03,proj_008,2024-02-26,71.6,3.74,True,False,12,Good progress — crew at full strength.,False
upd_001510,act_008_03,proj_008,2024-02-27,76.5,4.9,False,False,19,Work progressing as planned.,False
upd_001511,act_008_03,proj_008,2024-02-28,81.0,4.49,True,False,18,Material quality check done; passed.,False
upd_001512,act_008_03,proj_008,2024-02-29,87.4,6.41,True,False,15,Minor delays due to material delivery.,True
upd_001513,act_008_03,proj_008,2024-03-01,93.4,6.05,False,False,20,All tasks on track per daily plan.,False
upd_001514,act_008_03,proj_008,2024-03-02,99.8,6.36,True,False,22,Work progressing as planned.,False
upd_001515,act_008_04,proj_008,2024-03-03,10.8,10.76,True,False,6,Weather caused brief stoppage.,False
upd_001516,act_008_04,proj_008,2024-03-04,26.1,15.31,False,False,4,Inspection checkpoint cleared.,False
upd_001517,act_008_04,proj_008,2024-03-05,34.4,8.27,True,False,22,Equipment breakdown caused 2-hour downtime.,False
upd_001518,act_008_04,proj_008,2024-03-06,45.3,10.85,True,False,6,Material quality check done; passed.,False
upd_001519,act_008_04,proj_008,2024-03-07,57.1,11.85,True,False,12,Safety toolbox talk held; no incidents.,False
upd_001520,act_008_04,proj_008,2024-03-08,65.0,7.91,True,False,18,Waiting for subcontractor sign-off.,False
upd_001521,act_008_04,proj_008,2024-03-09,76.1,11.13,False,False,22,Good progress — crew at full strength.,False
upd_001522,act_008_04,proj_008,2024-03-10,85.9,9.81,True,True,14,Night shift deployed to catch up.,False
upd_001523,act_008_04,proj_008,2024-03-11,100.0,14.1,False,False,16,Minor delays due to material delivery.,True
upd_001524,act_008_05,proj_008,2024-03-04,6.2,6.23,False,False,16,Minor delays due to material delivery.,False
upd_001525,act_008_05,proj_008,2024-03-05,14.6,8.45,True,False,16,Inspection checkpoint cleared.,True
upd_001526,act_008_05,proj_008,2024-03-06,14.6,0.0,True,False,13,Material quality check done; passed.,False
upd_001527,act_008_05,proj_008,2024-03-07,25.6,11.01,False,False,8,Waiting for subcontractor sign-off.,False
upd_001528,act_008_05,proj_008,2024-03-08,28.9,3.34,True,False,19,Material quality check done; passed.,False
upd_001529,act_008_05,proj_008,2024-03-09,38.9,9.97,True,False,17,Minor delays due to material delivery.,False
upd_001530,act_008_05,proj_008,2024-03-10,49.7,10.83,True,False,17,Rework required on small section.,False
upd_001531,act_008_05,proj_008,2024-03-11,52.4,2.72,True,True,18,Rework required on small section.,False
upd_001532,act_008_05,proj_008,2024-03-12,62.1,9.73,True,False,19,Client walkthrough conducted.,False
upd_001533,act_008_05,proj_008,2024-03-13,66.1,4.01,True,False,17,Minor delays due to material delivery.,False
upd_001534,act_008_05,proj_008,2024-03-14,72.8,6.75,True,False,8,Rework required on small section.,False
upd_001535,act_008_05,proj_008,2024-03-15,78.7,5.9,True,False,13,Safety toolbox talk held; no incidents.,False
upd_001536,act_008_05,proj_008,2024-03-16,86.0,7.33,True,False,7,Client walkthrough conducted.,True
upd_001537,act_008_05,proj_008,2024-03-17,88.2,2.16,True,False,22,All tasks on track per daily plan.,False
upd_001538,act_008_05,proj_008,2024-03-18,94.2,6.02,True,False,20,Work progressing as planned.,False
upd_001539,act_008_05,proj_008,2024-03-19,99.8,5.55,True,False,9,All tasks on track per daily plan.,True
upd_001540,act_008_06,proj_008,2024-03-04,4.7,4.73,False,False,13,Waiting for subcontractor sign-off.,False
upd_001541,act_008_06,proj_008,2024-03-05,12.8,8.08,True,False,12,Waiting for subcontractor sign-off.,False
upd_001542,act_008_06,proj_008,2024-03-06,18.7,5.88,True,False,9,Minor delays due to material delivery.,False
upd_001543,act_008_06,proj_008,2024-03-07,24.6,5.94,False,False,7,Overtime shift completed to recover schedule.,False
upd_001544,act_008_06,proj_008,2024-03-08,31.6,7.03,True,True,9,Rework required on small section.,False
upd_001545,act_008_06,proj_008,2024-03-09,38.4,6.81,False,False,19,Inspection checkpoint cleared.,False
upd_001546,act_008_06,proj_008,2024-03-10,46.9,8.47,True,False,16,Night shift deployed to catch up.,False
upd_001547,act_008_06,proj_008,2024-03-11,50.0,3.06,True,False,7,All tasks on track per daily plan.,False
upd_001548,act_008_06,proj_008,2024-03-12,56.9,6.94,False,False,10,Material quality check done; passed.,True
upd_001549,act_008_06,proj_008,2024-03-13,60.5,3.56,True,False,21,Weather caused brief stoppage.,False
upd_001550,act_008_06,proj_008,2024-03-14,66.4,5.86,True,False,17,Work progressing as planned.,True
upd_001551,act_008_06,proj_008,2024-03-15,74.7,8.33,False,False,18,Material quality check done; passed.,True
upd_001552,act_008_06,proj_008,2024-03-16,84.1,9.4,True,False,10,Inspection checkpoint cleared.,False
upd_001553,act_008_06,proj_008,2024-03-17,88.8,4.65,True,False,4,Minor delays due to material delivery.,False
upd_001554,act_008_06,proj_008,2024-03-18,97.7,8.94,False,False,19,Productivity affected by heat; hydration breaks added.,False
upd_001555,act_008_06,proj_008,2024-03-19,100.0,2.3,False,False,5,Material quality check done; passed.,False
upd_001556,act_008_07,proj_008,2024-03-05,4.0,3.95,False,False,19,Weather caused brief stoppage.,False
upd_001557,act_008_07,proj_008,2024-03-06,13.7,9.66,True,False,14,Client walkthrough conducted.,False
upd_001558,act_008_07,proj_008,2024-03-07,24.3,10.65,True,False,19,Minor delays due to material delivery.,True
upd_001559,act_008_07,proj_008,2024-03-08,29.8,5.49,True,False,17,Work progressing as planned.,False
upd_001560,act_008_07,proj_008,2024-03-09,33.9,4.09,True,False,18,Weather caused brief stoppage.,False
upd_001561,act_008_07,proj_008,2024-03-10,41.4,7.48,True,False,18,Good progress — crew at full strength.,False
upd_001562,act_008_07,proj_008,2024-03-11,52.3,10.9,True,False,17,All tasks on track per daily plan.,False
upd_001563,act_008_07,proj_008,2024-03-12,59.9,7.61,True,False,19,Night shift deployed to catch up.,False
upd_001564,act_008_07,proj_008,2024-03-13,71.0,11.11,True,False,6,Rework required on small section.,False
upd_001565,act_008_07,proj_008,2024-03-14,78.8,7.81,True,False,19,Minor delays due to material delivery.,False
upd_001566,act_008_07,proj_008,2024-03-15,87.6,8.79,True,False,11,Weather caused brief stoppage.,False
upd_001567,act_008_07,proj_008,2024-03-16,100.0,12.45,True,False,12,Waiting for subcontractor sign-off.,False
upd_001568,act_008_08,proj_008,2024-03-21,4.3,4.33,False,False,20,Work progressing as planned.,False
upd_001569,act_008_08,proj_008,2024-03-22,13.5,9.18,True,False,11,Minor delays due to material delivery.,False
upd_001570,act_008_08,proj_008,2024-03-23,24.6,11.06,False,False,15,Night shift deployed to catch up.,False
upd_001571,act_008_08,proj_008,2024-03-24,31.7,7.1,True,False,8,All tasks on track per daily plan.,True
upd_001572,act_008_08,proj_008,2024-03-25,39.5,7.84,True,False,5,Equipment breakdown caused 2-hour downtime.,False
upd_001573,act_008_08,proj_008,2024-03-26,53.1,13.57,False,False,7,Minor delays due to material delivery.,False
upd_001574,act_008_08,proj_008,2024-03-27,62.4,9.32,False,False,7,All tasks on track per daily plan.,False
upd_001575,act_008_08,proj_008,2024-03-28,75.9,13.54,True,False,7,All tasks on track per daily plan.,False
upd_001576,act_008_08,proj_008,2024-03-29,85.0,9.14,False,False,18,Night shift deployed to catch up.,False
upd_001577,act_008_08,proj_008,2024-03-30,91.3,6.28,True,False,15,Waiting for subcontractor sign-off.,False
upd_001578,act_008_08,proj_008,2024-03-31,99.9,8.64,True,False,17,Night shift deployed to catch up.,False
upd_001579,act_008_09,proj_008,2024-04-01,1.2,1.21,False,False,14,Inspection checkpoint cleared.,False
upd_001580,act_008_09,proj_008,2024-04-02,1.6,0.44,True,False,17,Waiting for subcontractor sign-off.,False
upd_001581,act_008_09,proj_008,2024-04-03,1.8,0.2,False,False,20,Overtime shift completed to recover schedule.,False
upd_001582,act_008_09,proj_008,2024-04-04,2.0,0.22,True,False,17,Equipment breakdown caused 2-hour downtime.,False
upd_001583,act_008_09,proj_008,2024-04-05,2.5,0.52,False,False,15,Work progressing as planned.,False
upd_001584,act_008_09,proj_008,2024-04-06,2.5,0.0,True,False,20,Minor delays due to material delivery.,False
upd_001585,act_008_09,proj_008,2024-04-07,4.5,2.04,False,False,9,Overtime shift completed to recover schedule.,True
upd_001586,act_008_09,proj_008,2024-04-08,4.5,0.0,True,False,8,Equipment breakdown caused 2-hour downtime.,True
upd_001587,act_008_09,proj_008,2024-04-09,4.5,0.0,False,False,20,Inspection checkpoint cleared.,False
upd_001588,act_008_09,proj_008,2024-04-10,5.1,0.59,True,False,13,Productivity affected by heat; hydration breaks added.,False
upd_001589,act_008_09,proj_008,2024-04-11,5.1,0.0,True,False,12,Equipment breakdown caused 2-hour downtime.,False
upd_001590,act_008_09,proj_008,2024-04-12,5.1,0.0,True,False,18,Rework required on small section.,False
upd_001591,act_008_09,proj_008,2024-04-13,6.5,1.37,False,False,18,Productivity affected by heat; hydration breaks added.,False
upd_001592,act_008_09,proj_008,2024-04-14,8.1,1.59,True,False,10,Equipment breakdown caused 2-hour downtime.,False
upd_001593,act_008_09,proj_008,2024-04-15,8.1,0.0,True,True,8,Client walkthrough conducted.,False
upd_001594,act_008_09,proj_008,2024-04-16,9.4,1.26,True,False,21,Inspection checkpoint cleared.,False
upd_001595,act_008_09,proj_008,2024-04-17,9.6,0.18,True,False,4,Equipment breakdown caused 2-hour downtime.,False
upd_001596,act_008_09,proj_008,2024-04-18,11.5,1.93,True,False,13,Productivity affected by heat; hydration breaks added.,False
upd_001597,act_008_09,proj_008,2024-04-19,13.3,1.84,False,False,15,Inspection checkpoint cleared.,False
upd_001598,act_008_09,proj_008,2024-04-20,13.4,0.14,True,False,7,Material quality check done; passed.,False
upd_001599,act_008_09,proj_008,2024-04-21,14.2,0.77,True,False,11,Night shift deployed to catch up.,False
upd_001600,act_008_09,proj_008,2024-04-22,14.2,0.0,True,False,21,All tasks on track per daily plan.,False
upd_001601,act_008_09,proj_008,2024-04-23,14.2,0.0,True,False,22,Rework required on small section.,False
upd_001602,act_008_09,proj_008,2024-04-24,14.2,0.05,False,False,7,Waiting for subcontractor sign-off.,False
upd_001603,act_008_09,proj_008,2024-04-25,15.5,1.31,False,False,18,Minor delays due to material delivery.,False
upd_001604,act_008_09,proj_008,2024-04-26,16.6,1.05,True,False,6,Work progressing as planned.,False
upd_001605,act_008_09,proj_008,2024-04-27,16.6,0.0,True,False,6,Waiting for subcontractor sign-off.,False
upd_001606,act_008_09,proj_008,2024-04-28,17.4,0.75,True,False,16,All tasks on track per daily plan.,False
upd_001607,act_008_09,proj_008,2024-04-29,17.4,0.0,True,False,18,Productivity affected by heat; hydration breaks added.,False
upd_001608,act_008_09,proj_008,2024-04-30,17.4,0.0,False,False,9,Good progress — crew at full strength.,False
upd_001609,act_008_09,proj_008,2024-05-01,18.3,0.89,True,False,20,All tasks on track per daily plan.,False
upd_001610,act_008_09,proj_008,2024-05-02,18.3,0.0,True,False,5,Productivity affected by heat; hydration breaks added.,False
upd_001611,act_008_09,proj_008,2024-05-03,18.3,0.0,False,False,7,Safety toolbox talk held; no incidents.,False
upd_001612,act_008_09,proj_008,2024-05-04,18.7,0.36,True,False,13,Work progressing as planned.,False
upd_001613,act_008_09,proj_008,2024-05-05,19.2,0.46,True,False,15,Inspection checkpoint cleared.,False
upd_001614,act_008_09,proj_008,2024-05-06,19.9,0.75,True,True,22,Overtime shift completed to recover schedule.,False
upd_001615,act_008_09,proj_008,2024-05-07,19.9,0.0,False,False,10,Good progress — crew at full strength.,True
upd_001616,act_008_09,proj_008,2024-05-08,19.9,0.0,True,False,15,Minor delays due to material delivery.,False
upd_001617,act_008_09,proj_008,2024-05-09,21.2,1.34,True,False,22,Material quality check done; passed.,False
upd_001618,act_008_09,proj_008,2024-05-10,22.1,0.86,True,False,8,Night shift deployed to catch up.,False
upd_001619,act_008_09,proj_008,2024-05-11,23.4,1.31,False,False,18,Good progress — crew at full strength.,False
upd_001620,act_008_09,proj_008,2024-05-12,24.7,1.35,False,False,17,Overtime shift completed to recover schedule.,False
upd_001621,act_008_09,proj_008,2024-05-13,24.7,0.0,True,False,18,Productivity affected by heat; hydration breaks added.,False
upd_001622,act_008_09,proj_008,2024-05-14,24.7,0.0,True,False,4,Safety toolbox talk held; no incidents.,False
upd_001623,act_008_09,proj_008,2024-05-15,26.9,2.19,True,False,7,Rework required on small section.,False
upd_001624,act_008_09,proj_008,2024-05-16,26.9,0.0,True,False,22,Night shift deployed to catch up.,False
upd_001625,act_008_09,proj_008,2024-05-17,26.9,0.0,True,False,19,Client walkthrough conducted.,True
upd_001626,act_008_09,proj_008,2024-05-18,26.9,0.0,False,False,9,Work progressing as planned.,False
upd_001627,act_008_09,proj_008,2024-05-19,27.5,0.62,False,False,22,Material quality check done; passed.,False
upd_001628,act_008_09,proj_008,2024-05-20,27.5,0.0,True,False,22,Work progressing as planned.,True
upd_001629,act_008_09,proj_008,2024-05-21,28.0,0.51,True,False,9,Overtime shift completed to recover schedule.,False
upd_001630,act_008_09,proj_008,2024-05-22,28.8,0.83,True,False,6,Minor delays due to material delivery.,True
upd_001631,act_008_09,proj_008,2024-05-23,28.8,0.0,True,False,9,Inspection checkpoint cleared.,False
upd_001632,act_008_09,proj_008,2024-05-24,30.1,1.32,False,False,9,Work progressing as planned.,False
upd_001633,act_008_09,proj_008,2024-05-25,30.7,0.6,True,False,5,Inspection checkpoint cleared.,False
upd_001634,act_008_09,proj_008,2024-05-26,32.4,1.73,True,False,14,Inspection checkpoint cleared.,False
upd_001635,act_008_09,proj_008,2024-05-27,33.7,1.27,True,False,10,Weather caused brief stoppage.,False
upd_001636,act_008_09,proj_008,2024-05-28,33.7,0.0,True,False,20,Overtime shift completed to recover schedule.,False
upd_001637,act_008_09,proj_008,2024-05-29,34.5,0.84,True,False,21,Overtime shift completed to recover schedule.,False
upd_001638,act_008_09,proj_008,2024-05-30,34.5,0.0,True,True,4,Inspection checkpoint cleared.,True
upd_001639,act_008_09,proj_008,2024-05-31,34.5,0.0,True,False,21,Rework required on small section.,False
upd_001640,act_008_09,proj_008,2024-06-01,34.6,0.08,True,False,6,All tasks on track per daily plan.,False
upd_001641,act_008_09,proj_008,2024-06-02,34.6,0.0,False,False,15,Client walkthrough conducted.,False
upd_001642,act_008_09,proj_008,2024-06-03,35.3,0.68,True,False,17,Equipment breakdown caused 2-hour downtime.,False
upd_001643,act_008_09,proj_008,2024-06-04,37.5,2.23,False,True,13,Rework required on small section.,False
upd_001644,act_008_09,proj_008,2024-06-05,38.6,1.06,False,True,19,Inspection checkpoint cleared.,False
upd_001645,act_008_09,proj_008,2024-06-06,38.6,0.0,True,False,15,All tasks on track per daily plan.,False
upd_001646,act_008_09,proj_008,2024-06-07,39.3,0.69,True,False,5,Good progress — crew at full strength.,False
upd_001647,act_008_09,proj_008,2024-06-08,39.7,0.4,True,False,16,Productivity affected by heat; hydration breaks added.,False
upd_001648,act_008_09,proj_008,2024-06-09,41.2,1.48,True,False,12,Equipment breakdown caused 2-hour downtime.,True
upd_001649,act_008_09,proj_008,2024-06-10,41.3,0.06,False,False,14,Equipment breakdown caused 2-hour downtime.,False
upd_001650,act_008_09,proj_008,2024-06-11,41.3,0.0,True,False,18,Inspection checkpoint cleared.,False
upd_001651,act_008_09,proj_008,2024-06-12,41.3,0.0,True,False,18,Safety toolbox talk held; no incidents.,False
upd_001652,act_008_09,proj_008,2024-06-13,41.3,0.0,True,False,4,Safety toolbox talk held; no incidents.,False
upd_001653,act_008_09,proj_008,2024-06-14,41.3,0.0,True,False,17,Client walkthrough conducted.,False
upd_001654,act_008_09,proj_008,2024-06-15,41.8,0.51,False,False,21,Minor delays due to material delivery.,False
upd_001655,act_008_09,proj_008,2024-06-16,41.8,0.0,True,False,4,Equipment breakdown caused 2-hour downtime.,False
upd_001656,act_008_09,proj_008,2024-06-17,42.5,0.66,True,False,15,All tasks on track per daily plan.,False
upd_001657,act_008_09,proj_008,2024-06-18,44.0,1.5,True,False,4,Minor delays due to material delivery.,False
upd_001658,act_008_09,proj_008,2024-06-19,45.1,1.1,True,False,11,Productivity affected by heat; hydration breaks added.,False
upd_001659,act_008_09,proj_008,2024-06-20,45.1,0.0,False,False,15,Weather caused brief stoppage.,True
upd_001660,act_008_09,proj_008,2024-06-21,45.3,0.23,True,False,11,Weather caused brief stoppage.,True
upd_001661,act_008_09,proj_008,2024-06-22,46.6,1.3,True,False,19,Equipment breakdown caused 2-hour downtime.,False
upd_001662,act_008_09,proj_008,2024-06-23,48.1,1.52,True,False,16,Minor delays due to material delivery.,False
upd_001663,act_008_09,proj_008,2024-06-24,48.1,0.0,True,False,21,Weather caused brief stoppage.,False
upd_001664,act_008_09,proj_008,2024-06-25,48.6,0.5,True,False,22,Good progress — crew at full strength.,False
upd_001665,act_008_09,proj_008,2024-06-26,49.2,0.56,True,False,12,Equipment breakdown caused 2-hour downtime.,True
upd_001666,act_008_09,proj_008,2024-06-27,50.6,1.44,True,False,12,Weather caused brief stoppage.,False
upd_001667,act_008_09,proj_008,2024-06-28,51.2,0.64,False,True,21,Safety toolbox talk held; no incidents.,False
upd_001668,act_008_09,proj_008,2024-06-29,51.2,0.0,True,False,17,Rework required on small section.,False
upd_001669,act_008_09,proj_008,2024-06-30,51.2,0.0,False,False,14,Overtime shift completed to recover schedule.,False
upd_001670,act_008_09,proj_008,2024-07-01,53.0,1.84,True,False,20,Material quality check done; passed.,False
upd_001671,act_008_09,proj_008,2024-07-02,53.8,0.76,True,False,11,Work progressing as planned.,False
upd_001672,act_008_09,proj_008,2024-07-03,53.8,0.0,True,False,4,Overtime shift completed to recover schedule.,False
upd_001673,act_008_09,proj_008,2024-07-04,54.2,0.43,True,False,4,Productivity affected by heat; hydration breaks added.,False
upd_001674,act_008_09,proj_008,2024-07-05,54.5,0.34,False,False,11,Weather caused brief stoppage.,False
upd_001675,act_008_09,proj_008,2024-07-06,55.7,1.25,True,False,7,Work progressing as planned.,False
upd_001676,act_008_09,proj_008,2024-07-07,55.7,0.0,True,False,14,All tasks on track per daily plan.,False
upd_001677,act_008_09,proj_008,2024-07-08,55.7,0.0,True,False,14,All tasks on track per daily plan.,False
upd_001678,act_008_09,proj_008,2024-07-09,56.4,0.73,False,False,6,Night shift deployed to catch up.,True
upd_001679,act_008_09,proj_008,2024-07-10,56.4,0.0,True,False,18,Safety toolbox talk held; no incidents.,False
upd_001680,act_008_09,proj_008,2024-07-11,57.7,1.27,False,False,16,Waiting for subcontractor sign-off.,True
upd_001681,act_008_09,proj_008,2024-07-12,57.7,0.0,False,False,5,Equipment breakdown caused 2-hour downtime.,False
upd_001682,act_008_09,proj_008,2024-07-13,57.7,0.0,True,True,17,Minor delays due to material delivery.,False
upd_001683,act_008_09,proj_008,2024-07-14,59.2,1.46,True,True,16,Overtime shift completed to recover schedule.,True
upd_001684,act_008_09,proj_008,2024-07-15,59.4,0.16,True,False,4,Material quality check done; passed.,True
upd_001685,act_008_09,proj_008,2024-07-16,59.7,0.34,False,False,7,Waiting for subcontractor sign-off.,False
upd_001686,act_008_09,proj_008,2024-07-17,59.7,0.0,True,False,20,Waiting for subcontractor sign-off.,False
upd_001687,act_008_09,proj_008,2024-07-18,60.0,0.27,True,False,6,Safety toolbox talk held; no incidents.,False
upd_001688,act_008_09,proj_008,2024-07-19,61.8,1.83,True,False,20,Inspection checkpoint cleared.,False
upd_001689,act_009_01,proj_009,2024-03-01,8.9,8.9,True,False,9,Weather caused brief stoppage.,False
upd_001690,act_009_01,proj_009,2024-03-02,16.9,8.02,True,True,22,Overtime shift completed to recover schedule.,False
upd_001691,act_009_01,proj_009,2024-03-03,29.4,12.46,True,False,22,Equipment breakdown caused 2-hour downtime.,False
upd_001692,act_009_01,proj_009,2024-03-04,43.4,14.0,True,False,14,Inspection checkpoint cleared.,False
upd_001693,act_009_01,proj_009,2024-03-05,57.6,14.19,True,True,8,Work progressing as planned.,False
upd_001694,act_009_01,proj_009,2024-03-06,66.4,8.81,True,False,5,Overtime shift completed to recover schedule.,False
upd_001695,act_009_01,proj_009,2024-03-07,80.3,13.88,True,False,10,Night shift deployed to catch up.,False
upd_001696,act_009_01,proj_009,2024-03-08,89.3,8.99,True,False,18,Safety toolbox talk held; no incidents.,True
upd_001697,act_009_01,proj_009,2024-03-09,100.0,10.75,True,False,14,Safety toolbox talk held; no incidents.,False
upd_001698,act_009_02,proj_009,2024-03-10,6.5,6.53,True,False,5,Material quality check done; passed.,False
upd_001699,act_009_02,proj_009,2024-03-11,10.9,4.41,True,True,11,Material quality check done; passed.,False
upd_001700,act_009_02,proj_009,2024-03-12,23.3,12.39,False,False,14,Night shift deployed to catch up.,False
upd_001701,act_009_02,proj_009,2024-03-13,31.7,8.43,True,False,4,Waiting for subcontractor sign-off.,False
upd_001702,act_009_02,proj_009,2024-03-14,43.0,11.35,True,False,8,Inspection checkpoint cleared.,True
upd_001703,act_009_02,proj_009,2024-03-15,43.0,0.0,False,False,15,Work progressing as planned.,False
upd_001704,act_009_02,proj_009,2024-03-16,54.9,11.94,True,False,11,Equipment breakdown caused 2-hour downtime.,False
upd_001705,act_009_02,proj_009,2024-03-17,65.0,10.08,False,False,11,Good progress — crew at full strength.,False
upd_001706,act_009_02,proj_009,2024-03-18,74.5,9.47,True,False,7,Work progressing as planned.,False
upd_001707,act_009_02,proj_009,2024-03-19,83.1,8.63,True,False,7,Waiting for subcontractor sign-off.,False
upd_001708,act_009_02,proj_009,2024-03-20,87.8,4.7,True,False,15,Rework required on small section.,False
upd_001709,act_009_02,proj_009,2024-03-21,94.8,7.03,False,False,17,Equipment breakdown caused 2-hour downtime.,False
upd_001710,act_009_02,proj_009,2024-03-22,99.8,5.04,False,False,8,Night shift deployed to catch up.,False
upd_001711,act_009_03,proj_009,2024-03-23,9.0,9.04,True,False,14,Safety toolbox talk held; no incidents.,False
upd_001712,act_009_03,proj_009,2024-03-24,11.2,2.21,False,False,22,Weather caused brief stoppage.,False
upd_001713,act_009_03,proj_009,2024-03-25,13.1,1.94,True,False,11,Work progressing as planned.,False
upd_001714,act_009_03,proj_009,2024-03-26,18.9,5.84,True,False,20,Safety toolbox talk held; no incidents.,False
upd_001715,act_009_03,proj_009,2024-03-27,21.6,2.67,True,False,19,Night shift deployed to catch up.,False
upd_001716,act_009_03,proj_009,2024-03-28,23.5,1.85,True,False,20,Waiting for subcontractor sign-off.,False
upd_001717,act_009_03,proj_009,2024-03-29,29.2,5.7,True,False,15,Client walkthrough conducted.,False
upd_001718,act_009_03,proj_009,2024-03-30,37.3,8.15,True,False,12,Safety toolbox talk held; no incidents.,False
upd_001719,act_009_03,proj_009,2024-03-31,37.3,0.0,True,False,5,Weather caused brief stoppage.,False
upd_001720,act_009_03,proj_009,2024-04-01,46.1,8.76,False,False,16,Weather caused brief stoppage.,False
upd_001721,act_009_03,proj_009,2024-04-02,51.4,5.3,True,False,15,Inspection checkpoint cleared.,False
upd_001722,act_009_03,proj_009,2024-04-03,56.3,4.94,True,False,18,Client walkthrough conducted.,False
upd_001723,act_009_03,proj_009,2024-04-04,61.4,5.13,True,False,14,Overtime shift completed to recover schedule.,False
upd_001724,act_009_03,proj_009,2024-04-05,68.0,6.58,True,False,19,Waiting for subcontractor sign-off.,False
upd_001725,act_009_03,proj_009,2024-04-06,74.9,6.86,True,True,12,Rework required on small section.,False
upd_001726,act_009_03,proj_009,2024-04-07,75.8,0.94,True,False,20,Client walkthrough conducted.,True
upd_001727,act_009_03,proj_009,2024-04-08,83.0,7.21,True,False,11,Minor delays due to material delivery.,False
upd_001728,act_009_03,proj_009,2024-04-09,87.4,4.37,True,False,14,Weather caused brief stoppage.,True
upd_001729,act_009_03,proj_009,2024-04-10,95.6,8.16,False,False,12,Weather caused brief stoppage.,False
upd_001730,act_009_03,proj_009,2024-04-11,100.0,4.35,False,False,21,Equipment breakdown caused 2-hour downtime.,False
upd_001731,act_009_04,proj_009,2024-04-12,7.1,7.1,True,False,15,Night shift deployed to catch up.,False
upd_001732,act_009_04,proj_009,2024-04-13,21.9,14.84,False,False,4,Material quality check done; passed.,False
upd_001733,act_009_04,proj_009,2024-04-14,32.7,10.81,False,False,16,Weather caused brief stoppage.,False
upd_001734,act_009_04,proj_009,2024-04-15,42.2,9.52,True,False,20,Safety toolbox talk held; no incidents.,False
upd_001735,act_009_04,proj_009,2024-04-16,53.0,10.78,False,False,18,Waiting for subcontractor sign-off.,False
upd_001736,act_009_04,proj_009,2024-04-17,66.7,13.72,True,False,17,Weather caused brief stoppage.,False
upd_001737,act_009_04,proj_009,2024-04-18,73.0,6.3,True,False,8,Safety toolbox talk held; no incidents.,False
upd_001738,act_009_04,proj_009,2024-04-19,88.4,15.43,False,False,19,Night shift deployed to catch up.,False
upd_001739,act_009_04,proj_009,2024-04-20,99.9,11.51,True,False,17,Rework required on small section.,False
upd_001740,act_009_05,proj_009,2024-04-12,5.7,5.67,True,False,13,Waiting for subcontractor sign-off.,False
upd_001741,act_009_05,proj_009,2024-04-13,12.6,6.94,True,False,8,Good progress — crew at full strength.,False
upd_001742,act_009_05,proj_009,2024-04-14,21.0,8.38,True,False,22,All tasks on track per daily plan.,False
upd_001743,act_009_05,proj_009,2024-04-15,24.9,3.89,False,False,6,Client walkthrough conducted.,False
upd_001744,act_009_05,proj_009,2024-04-16,34.4,9.48,True,False,18,Rework required on small section.,False
upd_001745,act_009_05,proj_009,2024-04-17,38.2,3.76,True,False,21,Good progress — crew at full strength.,False
upd_001746,act_009_05,proj_009,2024-04-18,44.9,6.72,True,False,9,Weather caused brief stoppage.,True
upd_001747,act_009_05,proj_009,2024-04-19,51.2,6.31,True,False,11,Inspection checkpoint cleared.,True
upd_001748,act_009_05,proj_009,2024-04-20,57.4,6.19,True,False,20,Work progressing as planned.,False
upd_001749,act_009_05,proj_009,2024-04-21,64.8,7.37,True,False,9,Minor delays due to material delivery.,False
upd_001750,act_009_05,proj_009,2024-04-22,70.9,6.08,False,False,16,Equipment breakdown caused 2-hour downtime.,True
upd_001751,act_009_05,proj_009,2024-04-23,70.9,0.0,True,False,17,All tasks on track per daily plan.,False
upd_001752,act_009_05,proj_009,2024-04-24,81.6,10.71,True,False,13,Safety toolbox talk held; no incidents.,False
upd_001753,act_009_05,proj_009,2024-04-25,90.2,8.63,True,False,10,Work progressing as planned.,False
upd_001754,act_009_05,proj_009,2024-04-26,98.1,7.9,False,False,11,Client walkthrough conducted.,False
upd_001755,act_009_05,proj_009,2024-04-27,100.0,1.98,True,False,18,Safety toolbox talk held; no incidents.,False
upd_001756,act_009_06,proj_009,2024-04-12,5.6,5.57,True,False,18,Waiting for subcontractor sign-off.,True
upd_001757,act_009_06,proj_009,2024-04-13,6.6,0.98,True,False,9,Overtime shift completed to recover schedule.,False
